qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore
NZ_CP101782.1	gb|AY327540.1|+|0-858|ARO:3000986|TEM-124	99.071	861	5	1	13485	14345	1	858	0.0	1543
NZ_CP101782.1	gb|HM751103.1|+|0-864|ARO:3001169|SHV-122	98.958	864	6	3	43630	44490	864	1	0.0	1543
NZ_CP101782.1	gb|NG_056168.1|+|0-861|ARO:3000881|TEM-9	98.955	861	9	0	13485	14345	1	861	0.0	1541
NZ_CP101782.1	gb|NG_062284.1|+|0-861|ARO:3005212|SHV-212	98.955	861	9	0	43630	44490	861	1	0.0	1541
NZ_CP101782.1	gb|NG_055284.1|+|0-861|ARO:3005209|SHV-198	98.955	861	9	0	43630	44490	861	1	0.0	1541
NZ_CP101782.1	gb|LK391770.1|+|19707-20568|ARO:3000876|TEM-4	98.955	861	9	0	13485	14345	1	861	0.0	1541
NZ_CP101782.1	gb|X65252.1|+|175-1036|ARO:3000880|TEM-8	98.955	861	9	0	13485	14345	1	861	0.0	1541
NZ_CP101782.1	gb|Y10280.1|+|0-861|ARO:3000917|TEM-48	98.955	861	9	0	13485	14345	1	861	0.0	1541
NZ_CP101782.1	gb|FR848831.1|+|0-861|ARO:3001375|TEM-184	98.955	861	9	0	13485	14345	1	861	0.0	1541
NZ_CP101782.1	gb|AJ866988.1|+|0-861|ARO:3000994|TEM-130	98.955	861	9	0	13485	14345	1	861	0.0	1541
NZ_CP101782.1	gb|AY289548.1|+|0-861|ARO:3001108|SHV-51	98.955	861	9	0	43630	44490	861	1	0.0	1541
NZ_CP101782.1	gb|AJ277414.1|+|0-861|ARO:3000952|TEM-85	98.955	861	9	0	13485	14345	1	861	0.0	1541
NZ_CP101782.1	gb|DQ369751.1|+|0-861|ARO:3001016|TEM-149	98.955	861	9	0	13485	14345	1	861	0.0	1541
NZ_CP101782.1	gb|AY589495.1|+|181-1042|ARO:3000977|TEM-114	98.955	861	9	0	13485	14345	1	861	0.0	1541
NZ_CP101782.1	gb|AY574271.1|+|0-861|ARO:3000998|TEM-134	98.955	861	9	0	13485	14345	1	861	0.0	1541
NZ_CP101782.1	gb|JX870080.1|+|0-861|ARO:3001352|SHV-168	98.955	861	9	0	43630	44490	861	1	0.0	1541
NZ_CP101782.1	gb|DQ834728.1|+|205-1066|ARO:3001019|TEM-152	98.955	861	9	0	13485	14345	1	861	0.0	1541
NZ_CP101782.1	gb|AF332513.1|+|103-964|ARO:3000931|TEM-63	98.955	861	9	0	13485	14345	1	861	0.0	1541
NZ_CP101782.1	gb|DQ388882.1|+|0-861|ARO:3001005|TEM-142	98.955	861	9	0	13485	14345	1	861	0.0	1541
NZ_CP101782.1	gb|AM176547.2|+|30-891|ARO:3001126|SHV-72	98.955	861	9	0	43630	44490	861	1	0.0	1541
NZ_CP101782.1	gb|DQ834729.1|+|205-1066|ARO:3001018|TEM-151	98.955	861	9	0	13485	14345	1	861	0.0	1541
NZ_CP101782.1	gb|DAGOBI010000132.1|+|1383-2244|ARO:3001065|SHV-6	98.955	861	9	0	43630	44490	861	1	0.0	1541
NZ_CP101782.1	gb|JX121129.1|+|0-858|ARO:3001201|SHV-162	99.068	858	8	0	43633	44490	858	1	0.0	1541
NZ_CP101782.1	gb|AF143804.1|+|0-861|ARO:3000959|TEM-92	98.955	861	9	0	13485	14345	1	861	0.0	1541
NZ_CP101782.1	gb|DQ836922.1|+|0-861|ARO:3001144|SHV-92	98.955	861	9	0	43630	44490	861	1	0.0	1541
NZ_CP101782.1	gb|AF157553.1|+|147-1008|ARO:3000938|TEM-72	98.955	861	9	0	13485	14345	1	861	0.0	1541
NZ_CP101782.1	gb|AY436361.1|+|131-992|ARO:3000995|TEM-131	98.839	861	10	0	13485	14345	1	861	0.0	1537
NZ_CP101782.1	gb|NG_050056.1|+|0-861|ARO:3003590|SHV-190	98.839	861	10	0	43630	44490	861	1	0.0	1535
NZ_CP101782.1	gb|NG_068212.1|+|100-961|ARO:3001355|SHV-171	98.839	861	10	0	43630	44490	861	1	0.0	1535
NZ_CP101782.1	gb|NG_050254.1|+|0-861|ARO:3005255|TEM-224	98.839	861	10	0	13485	14345	1	861	0.0	1535
NZ_CP101782.1	gb|NG_062294.1|+|0-861|ARO:3005208|SHV-222	98.839	861	10	0	43630	44490	861	1	0.0	1535
NZ_CP101782.1	gb|NG_062276.1|+|0-861|ARO:3005207|SHV-205	98.839	861	10	0	43630	44490	861	1	0.0	1535
NZ_CP101783.1	gb|AF534183.1|+|2970-4245|ARO:3000165|tet(A)	100.000	1247	0	0	64682	65928	1247	1	0.0	2303
NZ_CP101783.1	gb|EU159120.1|+|0-858|ARO:3004826|LAP-2	100.000	858	0	0	59421	60278	858	1	0.0	1585
NZ_CP101783.1	gb|EF026092.1|+|0-858|ARO:3004825|LAP-1	99.883	858	1	0	59421	60278	858	1	0.0	1580
NZ_CP101783.1	gb|AY055428.1|-|20268-21084|ARO:3000412|sul2	100.000	816	0	0	71350	72165	816	1	0.0	1507
NZ_CP101783.1	gb|DQ485529.1|+|0-657|ARO:3002790|QnrS1	100.000	657	0	0	57168	57824	657	1	0.0	1214
NZ_CP101783.1	gb|MK303617.1|+|0-657|ARO:3004627|QnrS15	99.848	657	1	0	57168	57824	657	1	0.0	1208
NZ_CP101783.1	gb|JQ269335.1|-|33232-33889|ARO:3004624|QnrS11	99.848	657	1	0	57168	57824	657	1	0.0	1208
NZ_CP101783.1	gb|KF730651.1|+|0-657|ARO:3002796|QnrS7	99.848	657	1	0	57168	57824	657	1	0.0	1208
NZ_CP101783.1	gb|KF732714.1|+|0-657|ARO:3002798|QnrS9	99.848	657	1	0	57168	57824	657	1	0.0	1208
NZ_CP101783.1	gb|FJ418153.1|+|0-657|ARO:3002793|QnrS4	99.848	657	1	0	57168	57824	657	1	0.0	1208
NZ_CP101783.1	gb|KF730652.1|+|0-657|ARO:3002797|QnrS8	99.848	657	1	0	57168	57824	657	1	0.0	1208
NZ_CP101783.1	gb|MKQI01000097.1|+|776-1433|ARO:3004625|QnrS12	99.696	657	2	0	57168	57824	657	1	0.0	1203
NZ_CP101783.1	gb|JN836269.1|+|0-657|ARO:3004622|QnrS10	99.696	657	2	0	57168	57824	657	1	0.0	1203
NZ_CP101783.1	gb|EU077611.1|+|2-656|ARO:3002792|QnrS3	99.847	654	1	0	57168	57821	654	1	0.0	1203
NZ_CP101783.1	gb|HQ631377.1|+|0-657|ARO:3002794|QnrS5	96.189	656	25	0	57169	57824	656	1	0.0	1074
NZ_CP101783.1	gb|KF921535.1|+|617-1091|ARO:3002859|dfrA14	100.000	474	0	0	76705	77178	474	1	0.0	876
NZ_CP101783.1	gb|DQ485530.1|+|0-657|ARO:3002791|QnrS2	90.259	657	62	2	57169	57824	656	1	0.0	857
NZ_CP101783.1	gb|HQ631376.1|+|0-657|ARO:3002795|QnrS6	90.107	657	63	2	57169	57824	656	1	0.0	852
NZ_CP101783.1	gb|DQ278190.1|+|0-474|ARO:3002861|dfrA5	89.218	473	51	0	76705	77177	474	2	2.30e-167	592
NZ_CP101783.1	gb|AM997279.2|+|704-1178|ARO:3004552|dfrA30	88.372	473	55	0	76705	77177	474	2	1.08e-160	569
NZ_CP101783.1	gb|KR091911.1|-|74564-75350|ARO:3002578|AAC(6')-Ib7	100.000	210	0	0	77195	77404	210	1	3.23e-106	388
